Año,Trimestre,Mes,Día,CategoryName,ProductName,Cliente,VENTAS
1997,Qtr 4,octubre,20,Confections,Teatime Chocolate Biscuits,Franchi S.p.A.,$46
1997,Qtr 4,octubre,20,Confections,Zaanse koeken,Franchi S.p.A.,$48
1997,Qtr 4,octubre,21,Grains/Cereals,Gnocchi di nonna Alice,Hungry Owl All-Night Grocers,$1140
1997,Qtr 4,octubre,21,Seafood,Jack's New England Clam Chowder,Save-a-lot Markets,$405
1997,Qtr 4,octubre,21,Meat/Poultry,Perth Pasties,Hungry Owl All-Night Grocers,$93
1997,Qtr 4,octubre,21,Meat/Poultry,Perth Pasties,Save-a-lot Markets,$3936
1997,Qtr 4,octubre,21,Confections,Teatime Chocolate Biscuits,Save-a-lot Markets,$110
1997,Qtr 4,octubre,22,Meat/Poultry,Alice Mutton,Save-a-lot Markets,$790
1997,Qtr 4,octubre,22,Beverages,Chang,Save-a-lot Markets,$428
1997,Qtr 4,octubre,22,Seafood,Escargots de Bourgogne,Save-a-lot Markets,$119
1997,Qtr 4,octubre,22,Grains/Cereals,Gnocchi di nonna Alice,Save-a-lot Markets,$513
1997,Qtr 4,octubre,22,Confections,Gumbär Gummibärchen,Save-a-lot Markets,$937
1997,Qtr 4,octubre,22,Seafood,Ikura,Save-a-lot Markets,$558
1997,Qtr 4,octubre,22,Seafood,Rogede sild,Save-a-lot Markets,$1045
1997,Qtr 4,octubre,22,Seafood,Spegesild,Save-a-lot Markets,$288
1997,Qtr 4,octubre,22,Confections,Zaanse koeken,Save-a-lot Markets,$356
1997,Qtr 4,octubre,23,Dairy Products,Flotemysost,Bon app',$645
1997,Qtr 4,octubre,23,Seafood,Ikura,Bon app',$651
1997,Qtr 4,octubre,24,Dairy Products,Gudbrandsdalsost,Frankenversand,$855
1997,Qtr 4,octubre,24,Produce,Manjimup Dried Apples,Rancho grande,$371
1997,Qtr 4,octubre,24,Confections,Sir Rodney's Scones,Frankenversand,$304
1997,Qtr 4,octubre,24,Confections,Sir Rodney's Scones,Rancho grande,$50
1997,Qtr 4,octubre,24,Condiments,Sirop d'érable,Rancho grande,$285
1997,Qtr 4,octubre,24,Meat/Poultry,Tourtière,Frankenversand,$112
1997,Qtr 4,octubre,27,Seafood,Carnarvon Tigers,Let's Stop N Shop,$563
1997,Qtr 4,octubre,27,Seafood,Inlagd Sill,Königlich Essen,$760
1997,Qtr 4,octubre,27,Seafood,Nord-Ost Matjeshering,Let's Stop N Shop,$58
1997,Qtr 4,octubre,27,Confections,Pavlova,Königlich Essen,$349
1997,Qtr 4,octubre,27,Dairy Products,Queso Manchego La Pastora,Königlich Essen,$1368
1997,Qtr 4,octubre,27,Confections,Tarte au sucre,Königlich Essen,$986
1997,Qtr 4,octubre,27,Meat/Poultry,Tourtière,Let's Stop N Shop,$224
1997,Qtr 4,octubre,28,Dairy Products,Flotemysost,Que Delícia,$172
1997,Qtr 4,octubre,28,Beverages,Steeleye Stout,Que Delícia,$378
1997,Qtr 4,octubre,29,Beverages,Chang,Save-a-lot Markets,$57
1997,Qtr 4,octubre,29,Dairy Products,Gorgonzola Telino,Save-a-lot Markets,$625
1997,Qtr 4,octubre,29,Condiments,Gula Malacca,QUICK-Stop,$924
1997,Qtr 4,octubre,29,Beverages,Rhönbräu Klosterbier,Save-a-lot Markets,$326
1997,Qtr 4,octubre,29,Confections,Scottish Longbreads,Save-a-lot Markets,$563
1997,Qtr 4,octubre,30,Confections,Gumbär Gummibärchen,White Clover Markets,$468
1997,Qtr 4,octubre,30,Seafood,Ikura,Mère Paillarde,$496
1997,Qtr 4,octubre,30,Condiments,Sirop d'érable,Mère Paillarde,$143
1997,Qtr 4,octubre,31,Grains/Cereals,Filo Mix,Familia Arquibaldo,$28
1997,Qtr 4,octubre,31,Seafood,Jack's New England Clam Chowder,Familia Arquibaldo,$116
1997,Qtr 4,octubre,31,Meat/Poultry,Pâté chinois,Familia Arquibaldo,$144
1997,Qtr 4,noviembre,3,Meat/Poultry,Alice Mutton,Reggiani Caseifici,$741
1997,Qtr 4,noviembre,3,Condiments,Chef Anton's Cajun Seasoning,Eastern Connection,$550
1997,Qtr 4,noviembre,3,Grains/Cereals,Gnocchi di nonna Alice,Reggiani Caseifici,$361
1997,Qtr 4,noviembre,3,Dairy Products,Queso Cabrales,Eastern Connection,$105
1997,Qtr 4,noviembre,3,Dairy Products,Raclette Courdavault,Reggiani Caseifici,$523
1997,Qtr 4,noviembre,4,Seafood,Boston Crab Meat,Queen Cozinha,$110
1997,Qtr 4,noviembre,4,Dairy Products,Camembert Pierrot,Queen Cozinha,$510
1997,Qtr 4,noviembre,4,Beverages,Chai,LINO-Delicateses,$900
1997,Qtr 4,noviembre,4,Seafood,Nord-Ost Matjeshering,Queen Cozinha,$388
1997,Qtr 4,noviembre,4,Meat/Poultry,Pâté chinois,Queen Cozinha,$288
1997,Qtr 4,noviembre,4,Confections,Sir Rodney's Scones,LINO-Delicateses,$300
1997,Qtr 4,noviembre,4,Confections,Valkoinen suklaa,LINO-Delicateses,$650
1997,Qtr 4,noviembre,5,Dairy Products,Gorgonzola Telino,Bon app',$36
1997,Qtr 4,noviembre,5,Condiments,Louisiana Fiery Hot Pepper Sauce,Bon app',$200
1997,Qtr 4,noviembre,5,Confections,Pavlova,Bon app',$249
1997,Qtr 4,noviembre,6,Beverages,Lakkalikööri,Bon app',$360
1997,Qtr 4,noviembre,6,Produce,Manjimup Dried Apples,Chop-suey Chinese,$1511
1997,Qtr 4,noviembre,6,Confections,Sir Rodney's Scones,Chop-suey Chinese,$380
1997,Qtr 4,noviembre,7,Grains/Cereals,Filo Mix,Berglunds snabbköp,$175
1997,Qtr 4,noviembre,7,Condiments,Grandma's Boysenberry Spread,Gourmet Lanchonetes,$750
1997,Qtr 4,noviembre,7,Beverages,Lakkalikööri,Gourmet Lanchonetes,$360
1997,Qtr 4,noviembre,7,Seafood,Nord-Ost Matjeshering,Gourmet Lanchonetes,$388
1997,Qtr 4,noviembre,7,Produce,Rössle Sauerkraut,Berglunds snabbköp,$912
1997,Qtr 4,noviembre,7,Produce,Tofu,Berglunds snabbköp,$372
1997,Qtr 4,noviembre,10,Condiments,Original Frankfurter grüne Soße,Let's Stop N Shop,$23
1997,Qtr 4,noviembre,10,Condiments,Sirop d'érable,Let's Stop N Shop,$513
1997,Qtr 4,noviembre,11,Seafood,Jack's New England Clam Chowder,Vins et alcools Chevalier,$116
1997,Qtr 4,noviembre,11,Seafood,Konbu,Vins et alcools Chevalier,$24
1997,Qtr 4,noviembre,11,Condiments,Louisiana Fiery Hot Pepper Sauce,Hungry Owl All-Night Grocers,$842
1997,Qtr 4,noviembre,11,Beverages,Rhönbräu Klosterbier,Hungry Owl All-Night Grocers,$155
1997,Qtr 4,noviembre,12,Grains/Cereals,Filo Mix,Vins et alcools Chevalier,$126
1997,Qtr 4,noviembre,12,Seafood,Inlagd Sill,Vins et alcools Chevalier,$114
1997,Qtr 4,noviembre,12,Confections,Pavlova,Spécialités du monde,$52
1997,Qtr 4,noviembre,13,Grains/Cereals,Gnocchi di nonna Alice,White Clover Markets,$426
1997,Qtr 4,noviembre,13,Seafood,Rogede sild,White Clover Markets,$304
1997,Qtr 4,noviembre,13,Produce,Rössle Sauerkraut,White Clover Markets,$182
1997,Qtr 4,noviembre,13,Beverages,Steeleye Stout,White Clover Markets,$504
1997,Qtr 4,noviembre,14,Condiments,Aniseed Syrup,Bottom-Dollar Markets,$200
1997,Qtr 4,noviembre,14,Dairy Products,Camembert Pierrot,Bottom-Dollar Markets,$1700
1997,Qtr 4,noviembre,14,Beverages,Chang,Around the Horn,$228
1997,Qtr 4,noviembre,14,Dairy Products,Mozzarella di Giovanni,Bottom-Dollar Markets,$1218
1997,Qtr 4,noviembre,17,Seafood,Boston Crab Meat,Vaffeljernet,$736
1997,Qtr 4,noviembre,17,Seafood,Spegesild,Around the Horn,$319
1997,Qtr 4,noviembre,18,Seafood,Carnarvon Tigers,QUICK-Stop,$1500
1997,Qtr 4,noviembre,18,Condiments,Gula Malacca,QUICK-Stop,$311
1997,Qtr 4,noviembre,18,Dairy Products,Mozzarella di Giovanni,QUICK-Stop,$244
1997,Qtr 4,noviembre,18,Dairy Products,Raclette Courdavault,QUICK-Stop,$2475
1997,Qtr 4,noviembre,19,Dairy Products,Gorgonzola Telino,Piccolo und mehr,$100
1997,Qtr 4,noviembre,19,Dairy Products,Gudbrandsdalsost,Chop-suey Chinese,$1440
1997,Qtr 4,noviembre,19,Dairy Products,Gudbrandsdalsost,Piccolo und mehr,$1080
1997,Qtr 4,noviembre,19,Seafood,Jack's New England Clam Chowder,Piccolo und mehr,$338
1997,Qtr 4,noviembre,19,Seafood,Konbu,Chop-suey Chinese,$36
1997,Qtr 4,noviembre,19,Grains/Cereals,Singaporean Hokkien Fried Mee,Chop-suey Chinese,$392
1997,Qtr 4,noviembre,19,Confections,Tarte au sucre,Chop-suey Chinese,$444
1997,Qtr 4,noviembre,19,Condiments,Vegie-spread,Piccolo und mehr,$395
1997,Qtr 4,noviembre,20,Seafood,Boston Crab Meat,Save-a-lot Markets,$736
1997,Qtr 4,noviembre,20,Grains/Cereals,Gnocchi di nonna Alice,Island Trading,$570
1997,Qtr 4,noviembre,20,Grains/Cereals,Gnocchi di nonna Alice,Save-a-lot Markets,$1064
1997,Qtr 4,noviembre,20,Beverages,Lakkalikööri,Island Trading,$180
1997,Qtr 4,noviembre,20,Dairy Products,Raclette Courdavault,Island Trading,$330
1997,Qtr 4,noviembre,20,Grains/Cereals,Tunnbröd,Save-a-lot Markets,$396
1997,Qtr 4,noviembre,21,Dairy Products,Raclette Courdavault,Wartian Herkku,$1169
1997,Qtr 4,noviembre,21,Seafood,Rogede sild,Wartian Herkku,$323
1997,Qtr 4,noviembre,21,Produce,Tofu,Wartian Herkku,$99
1997,Qtr 4,noviembre,24,Beverages,Chai,North/South,$144
1997,Qtr 4,noviembre,24,Dairy Products,Gudbrandsdalsost,North/South,$108
1997,Qtr 4,noviembre,24,Confections,Gumbär Gummibärchen,Richter Supermarkt,$337
1997,Qtr 4,noviembre,24,Seafood,Nord-Ost Matjeshering,Richter Supermarkt,$777
1997,Qtr 4,noviembre,24,Seafood,Röd Kaviar,Richter Supermarkt,$225
1997,Qtr 4,noviembre,24,Confections,Valkoinen suklaa,Richter Supermarkt,$293
1997,Qtr 4,noviembre,25,Seafood,Boston Crab Meat,Magazzini Alimentari Riuniti,$55
1997,Qtr 4,noviembre,25,Produce,Longlife Tofu,Franchi S.p.A.,$50
1997,Qtr 4,noviembre,25,Seafood,Rogede sild,Franchi S.p.A.,$38
1997,Qtr 4,noviembre,26,Grains/Cereals,Gnocchi di nonna Alice,Bon app',$855
1997,Qtr 4,noviembre,26,Dairy Products,Gudbrandsdalsost,Bon app',$675
1997,Qtr 4,noviembre,26,Grains/Cereals,Ravioli Angelo,Bon app',$205
1997,Qtr 4,noviembre,26,Confections,Zaanse koeken,Bon app',$214
1997,Qtr 4,noviembre,27,Seafood,Carnarvon Tigers,Split Rail Beer & Ale,$1050
1997,Qtr 4,noviembre,27,Dairy Products,Gudbrandsdalsost,Split Rail Beer & Ale,$576
1997,Qtr 4,noviembre,27,Seafood,Inlagd Sill,Split Rail Beer & Ale,$304
1997,Qtr 4,noviembre,27,Dairy Products,Raclette Courdavault,Save-a-lot Markets,$385
1997,Qtr 4,noviembre,27,Beverages,Sasquatch Ale,Save-a-lot Markets,$420
1997,Qtr 4,noviembre,27,Confections,Scottish Longbreads,Split Rail Beer & Ale,$60
1997,Qtr 4,noviembre,27,Confections,Tarte au sucre,Save-a-lot Markets,$1479
1997,Qtr 4,noviembre,27,Grains/Cereals,Wimmers gute Semmelknödel,Save-a-lot Markets,$798
1997,Qtr 4,noviembre,28,Grains/Cereals,Filo Mix,Richter Supermarkt,$420
1997,Qtr 4,noviembre,28,Confections,Gumbär Gummibärchen,Richter Supermarkt,$625
1997,Qtr 4,noviembre,28,Dairy Products,Mascarpone Fabioli,Ana Trujillo Emparedados y helados,$320
1997,Qtr 4,noviembre,28,Beverages,Outback Lager,Richter Supermarkt,$600
1997,Qtr 4,diciembre,1,Beverages,Ipoh Coffee,Maison Dewey,$1035
1997,Qtr 4,diciembre,1,Confections,NuNuCa Nuß-Nougat-Creme,Maison Dewey,$126
1997,Qtr 4,diciembre,1,Confections,Schoggi Schokolade,Maison Dewey,$1756
1997,Qtr 4,diciembre,2,Beverages,Chartreuse verte,Folk och fä HB,$288
1997,Qtr 4,diciembre,2,Grains/Cereals,Gnocchi di nonna Alice,Folk och fä HB,$2280
1997,Qtr 4,diciembre,2,Produce,Manjimup Dried Apples,Folk och fä HB,$1484
1997,Qtr 4,diciembre,2,Confections,NuNuCa Nuß-Nougat-Creme,Rattlesnake Canyon Grocery,$368
1997,Qtr 4,diciembre,2,Beverages,Rhönbräu Klosterbier,Rattlesnake Canyon Grocery,$140
1997,Qtr 4,diciembre,2,Confections,Zaanse koeken,Folk och fä HB,$285
1997,Qtr 4,diciembre,3,Condiments,Aniseed Syrup,Ernst Handel,$180
1997,Qtr 4,diciembre,3,Beverages,Chartreuse verte,Ernst Handel,$2106
1997,Qtr 4,diciembre,3,Beverages,Guaraná Fantástica,Folies gourmandes,$90
1997,Qtr 4,diciembre,3,Grains/Cereals,Gustaf's Knäckebröd,Folies gourmandes,$126
1997,Qtr 4,diciembre,3,Confections,Sir Rodney's Scones,Folies gourmandes,$400
1997,Qtr 4,diciembre,4,Condiments,Louisiana Fiery Hot Pepper Sauce,QUICK-Stop,$1516
1997,Qtr 4,diciembre,5,Beverages,Chang,Ottilies Käseladen,$760
1997,Qtr 4,diciembre,5,Confections,Scottish Longbreads,Ottilies Käseladen,$500
1997,Qtr 4,diciembre,5,Grains/Cereals,Singaporean Hokkien Fried Mee,Suprêmes délices,$28
1997,Qtr 4,diciembre,5,Produce,Uncle Bob's Organic Dried Pears,Ottilies Käseladen,$1050
1997,Qtr 4,diciembre,8,Dairy Products,Camembert Pierrot,Around the Horn,$510
1997,Qtr 4,diciembre,8,Grains/Cereals,Filo Mix,Vaffeljernet,$100
1997,Qtr 4,diciembre,8,Dairy Products,Flotemysost,Around the Horn,$258
1997,Qtr 4,diciembre,8,Dairy Products,Gorgonzola Telino,Around the Horn,$625
1997,Qtr 4,diciembre,8,Grains/Cereals,Gustaf's Knäckebröd,Around the Horn,$84
1997,Qtr 4,diciembre,8,Seafood,Jack's New England Clam Chowder,Vaffeljernet,$275
1997,Qtr 4,diciembre,8,Condiments,Sirop d'érable,Vaffeljernet,$570
1997,Qtr 4,diciembre,8,Confections,Tarte au sucre,Vaffeljernet,$740
1997,Qtr 4,diciembre,9,Dairy Products,Queso Cabrales,Hanari Carnes,$236
1997,Qtr 4,diciembre,10,Dairy Products,Flotemysost,Ernst Handel,$344
1997,Qtr 4,diciembre,10,Dairy Products,Raclette Courdavault,Lehmanns Marktstand,$1375
1997,Qtr 4,diciembre,10,Meat/Poultry,Thüringer Rostbratwurst,Lehmanns Marktstand,$2228
1997,Qtr 4,diciembre,11,Meat/Poultry,Alice Mutton,Ernst Handel,$1287
1997,Qtr 4,diciembre,11,Dairy Products,Gorgonzola Telino,Ernst Handel,$700
1997,Qtr 4,diciembre,11,Dairy Products,Gorgonzola Telino,Folk och fä HB,$19
1997,Qtr 4,diciembre,11,Condiments,Louisiana Hot Spiced Okra,Folk och fä HB,$850
1997,Qtr 4,diciembre,11,Beverages,Rhönbräu Klosterbier,Ernst Handel,$43
1997,Qtr 4,diciembre,12,Seafood,Ikura,The Cracker Box,$186
1997,Qtr 4,diciembre,12,Beverages,Laughing Lumberjack Lager,The Cracker Box,$42
1997,Qtr 4,diciembre,15,Dairy Products,Gorgonzola Telino,Ernst Handel,$190
1997,Qtr 4,diciembre,15,Produce,Manjimup Dried Apples,Ernst Handel,$6042
1997,Qtr 4,diciembre,15,Seafood,Rogede sild,Ernst Handel,$244
1997,Qtr 4,diciembre,15,Grains/Cereals,Singaporean Hokkien Fried Mee,Ernst Handel,$160
1997,Qtr 4,diciembre,15,Grains/Cereals,Singaporean Hokkien Fried Mee,Gourmet Lanchonetes,$224
1997,Qtr 4,diciembre,16,Seafood,Jack's New England Clam Chowder,Berglunds snabbköp,$97
1997,Qtr 4,diciembre,16,Condiments,Original Frankfurter grüne Soße,LILA-Supermercado,$195
1997,Qtr 4,diciembre,16,Beverages,Outback Lager,LILA-Supermercado,$525
1997,Qtr 4,diciembre,16,Confections,Pavlova,Morgenstern Gesundkost,$349
1997,Qtr 4,diciembre,16,Confections,Tarte au sucre,Morgenstern Gesundkost,$986
1997,Qtr 4,diciembre,17,Grains/Cereals,Gnocchi di nonna Alice,Wartian Herkku,$608
1997,Qtr 4,diciembre,17,Dairy Products,Gorgonzola Telino,Cactus Comidas para llevar,$13
1997,Qtr 4,diciembre,17,Produce,Longlife Tofu,Wartian Herkku,$350
1997,Qtr 4,diciembre,17,Meat/Poultry,Tourtière,Wartian Herkku,$18
1997,Qtr 4,diciembre,18,Beverages,Chartreuse verte,Magazzini Alimentari Riuniti,$31
1997,Qtr 4,diciembre,18,Beverages,Côte de Blaye,Hanari Carnes,$1318
1997,Qtr 4,diciembre,18,Dairy Products,Gorgonzola Telino,Hanari Carnes,$125
1997,Qtr 4,diciembre,18,Seafood,Ikura,GROSELLA-Restaurante,$310
1997,Qtr 4,diciembre,18,Seafood,Inlagd Sill,Magazzini Alimentari Riuniti,$570
1997,Qtr 4,diciembre,18,Dairy Products,Mozzarella di Giovanni,Magazzini Alimentari Riuniti,$887
1997,Qtr 4,diciembre,18,Beverages,Rhönbräu Klosterbier,GROSELLA-Restaurante,$78
1997,Qtr 4,diciembre,19,Beverages,Chang,La maison d'Asie,$271
1997,Qtr 4,diciembre,19,Seafood,Nord-Ost Matjeshering,Queen Cozinha,$311
1997,Qtr 4,diciembre,19,Condiments,Northwoods Cranberry Sauce,Queen Cozinha,$960
1997,Qtr 4,diciembre,19,Beverages,Rhönbräu Klosterbier,Queen Cozinha,$260
1997,Qtr 4,diciembre,19,Meat/Poultry,Thüringer Rostbratwurst,La maison d'Asie,$2352
1997,Qtr 4,diciembre,22,Seafood,Carnarvon Tigers,Folies gourmandes,$1875
1997,Qtr 4,diciembre,22,Grains/Cereals,Gnocchi di nonna Alice,Gourmet Lanchonetes,$646
1997,Qtr 4,diciembre,22,Beverages,Rhönbräu Klosterbier,QUICK-Stop,$295
1997,Qtr 4,diciembre,22,Confections,Scottish Longbreads,Folies gourmandes,$225
1997,Qtr 4,diciembre,22,Beverages,Steeleye Stout,Folies gourmandes,$270
1997,Qtr 4,diciembre,22,Confections,Teatime Chocolate Biscuits,QUICK-Stop,$437
1997,Qtr 4,diciembre,22,Produce,Uncle Bob's Organic Dried Pears,Gourmet Lanchonetes,$77
1997,Qtr 4,diciembre,22,Condiments,Vegie-spread,Folies gourmandes,$1317
1997,Qtr 4,diciembre,23,Beverages,Chang,Wolski  Zajazd,$190
1997,Qtr 4,diciembre,23,Seafood,Jack's New England Clam Chowder,Frankenversand,$183
1997,Qtr 4,diciembre,23,Confections,Scottish Longbreads,Wolski  Zajazd,$188
1997,Qtr 4,diciembre,23,Meat/Poultry,Thüringer Rostbratwurst,Frankenversand,$1646
1997,Qtr 4,diciembre,23,Meat/Poultry,Tourtière,Wolski  Zajazd,$22
1997,Qtr 4,diciembre,24,Meat/Poultry,Alice Mutton,Ernst Handel,$1024
1997,Qtr 4,diciembre,24,Grains/Cereals,Filo Mix,Around the Horn,$56
1997,Qtr 4,diciembre,24,Seafood,Jack's New England Clam Chowder,Around the Horn,$135
1997,Qtr 4,diciembre,24,Confections,Pavlova,Ernst Handel,$1134
1997,Qtr 4,diciembre,24,Produce,Tofu,Que Delícia,$279
1997,Qtr 4,diciembre,24,Meat/Poultry,Tourtière,Que Delícia,$36
1997,Qtr 4,diciembre,25,Dairy Products,Gudbrandsdalsost,HILARION-Abastos,$691
1997,Qtr 4,diciembre,25,Condiments,Gula Malacca,HILARION-Abastos,$195
1997,Qtr 4,diciembre,25,Confections,Gumbär Gummibärchen,HILARION-Abastos,$525
1997,Qtr 4,diciembre,25,Dairy Products,Queso Cabrales,Drachenblut Delikatessen,$420
1997,Qtr 4,diciembre,25,Grains/Cereals,Wimmers gute Semmelknödel,HILARION-Abastos,$931
1997,Qtr 4,diciembre,26,Beverages,Guaraná Fantástica,Königlich Essen,$77
1997,Qtr 4,diciembre,26,Seafood,Konbu,Königlich Essen,$102
1997,Qtr 4,diciembre,26,Produce,Manjimup Dried Apples,Seven Seas Imports,$477
1997,Qtr 4,diciembre,26,Dairy Products,Mozzarella di Giovanni,Island Trading,$348
1997,Qtr 4,diciembre,26,Dairy Products,Queso Cabrales,Seven Seas Imports,$945
1997,Qtr 4,diciembre,26,Dairy Products,Raclette Courdavault,Königlich Essen,$1375
1997,Qtr 4,diciembre,26,Confections,Tarte au sucre,Island Trading,$99
1997,Qtr 4,diciembre,26,Meat/Poultry,Tourtière,Seven Seas Imports,$47
1997,Qtr 4,diciembre,29,Meat/Poultry,Alice Mutton,Bólido Comidas preparadas,$1170
1997,Qtr 4,diciembre,29,Produce,Manjimup Dried Apples,Simons bistro,$1193
1997,Qtr 4,diciembre,29,Seafood,Nord-Ost Matjeshering,Simons bistro,$485
1997,Qtr 4,diciembre,29,Meat/Poultry,Pâté chinois,Simons bistro,$1080
1997,Qtr 4,diciembre,29,Confections,Tarte au sucre,Simons bistro,$185
1997,Qtr 4,diciembre,29,Meat/Poultry,Thüringer Rostbratwurst,Bólido Comidas preparadas,$1857
1997,Qtr 4,diciembre,30,Beverages,Côte de Blaye,The Big Cheese,$2635
1997,Qtr 4,diciembre,30,Seafood,Ikura,Seven Seas Imports,$1116
1997,Qtr 4,diciembre,30,Confections,Maxilaku,Seven Seas Imports,$68
1997,Qtr 4,diciembre,30,Confections,NuNuCa Nuß-Nougat-Creme,Wellington Importadora,$200
1997,Qtr 4,diciembre,30,Dairy Products,Raclette Courdavault,Wellington Importadora,$784
1997,Qtr 4,diciembre,30,Produce,Rössle Sauerkraut,Seven Seas Imports,$1094
1997,Qtr 4,diciembre,30,Beverages,Sasquatch Ale,The Big Cheese,$140
1997,Qtr 4,diciembre,30,Confections,Teatime Chocolate Biscuits,Wellington Importadora,$210
1997,Qtr 4,diciembre,31,Seafood,Boston Crab Meat,Franchi S.p.A.,$18
1997,Qtr 4,diciembre,31,Beverages,Chang,Victuailles en stock,$285
1997,Qtr 4,diciembre,31,Produce,Longlife Tofu,Victuailles en stock,$113
1997,Qtr 4,diciembre,31,Condiments,Louisiana Fiery Hot Pepper Sauce,Victuailles en stock,$42
1998,Qtr 1,enero,1,Grains/Cereals,Filo Mix,Wellington Importadora,$140
1998,Qtr 1,enero,1,Grains/Cereals,Gnocchi di nonna Alice,Old World Delicatessen,$646
1998,Qtr 1,enero,1,Seafood,Konbu,Laughing Bacchus Wine Cellars,$42
1998,Qtr 1,enero,1,Beverages,Lakkalikööri,Old World Delicatessen,$765
1998,Qtr 1,enero,1,Confections,NuNuCa Nuß-Nougat-Creme,Laughing Bacchus Wine Cellars,$70
1998,Qtr 1,enero,1,Beverages,Outback Lager,Laughing Bacchus Wine Cellars,$75
1998,Qtr 1,enero,2,Seafood,Boston Crab Meat,LINO-Delicateses,$552
1998,Qtr 1,enero,2,Dairy Products,Gorgonzola Telino,Reggiani Caseifici,$180
1998,Qtr 1,enero,2,Dairy Products,Mozzarella di Giovanni,Reggiani Caseifici,$1253
1998,Qtr 1,enero,2,Condiments,Original Frankfurter grüne Soße,Reggiani Caseifici,$260
1998,Qtr 1,enero,2,Confections,Teatime Chocolate Biscuits,LINO-Delicateses,$138
1998,Qtr 1,enero,2,Grains/Cereals,Tunnbröd,LINO-Delicateses,$162
1998,Qtr 1,enero,5,Beverages,Chang,Ricardo Adocicados,$182
1998,Qtr 1,enero,5,Confections,Chocolade,Victuailles en stock,$87
1998,Qtr 1,enero,5,Dairy Products,Geitost,Save-a-lot Markets,$40
1998,Qtr 1,enero,5,Beverages,Ipoh Coffee,Victuailles en stock,$782
1998,Qtr 1,enero,5,Seafood,Jack's New England Clam Chowder,Victuailles en stock,$193
1998,Qtr 1,enero,5,Condiments,Sirop d'érable,Victuailles en stock,$727
1998,Qtr 1,enero,5,Seafood,Spegesild,Ricardo Adocicados,$420
1998,Qtr 1,enero,6,Seafood,Boston Crab Meat,Königlich Essen,$938
1998,Qtr 1,enero,6,Beverages,Côte de Blaye,Great Lakes Food Market,$7510
1998,Qtr 1,enero,6,Beverages,Côte de Blaye,Königlich Essen,$7905
1998,Qtr 1,enero,6,Confections,Gumbär Gummibärchen,Königlich Essen,$1062
1998,Qtr 1,enero,6,Confections,Tarte au sucre,Great Lakes Food Market,$937
1998,Qtr 1,enero,6,Confections,Tarte au sucre,Königlich Essen,$1048
1998,Qtr 1,enero,7,Grains/Cereals,Gnocchi di nonna Alice,Rattlesnake Canyon Grocery,$1140
1998,Qtr 1,enero,7,Beverages,Ipoh Coffee,Cactus Comidas para llevar,$322
1998,Qtr 1,enero,7,Seafood,Jack's New England Clam Chowder,Magazzini Alimentari Riuniti,$193
1998,Qtr 1,enero,7,Dairy Products,Mascarpone Fabioli,Magazzini Alimentari Riuniti,$640
1998,Qtr 1,enero,7,Beverages,Rhönbräu Klosterbier,Cactus Comidas para llevar,$155
1998,Qtr 1,enero,8,Produce,Manjimup Dried Apples,Split Rail Beer & Ale,$318
1998,Qtr 1,enero,8,Beverages,Outback Lager,Trail's Head Gourmet Provisioners,$90
1998,Qtr 1,enero,8,Beverages,Steeleye Stout,Split Rail Beer & Ale,$360
1998,Qtr 1,enero,8,Confections,Tarte au sucre,Trail's Head Gourmet Provisioners,$148
1998,Qtr 1,enero,9,Confections,Gumbär Gummibärchen,Drachenblut Delikatessen,$375
1998,Qtr 1,enero,9,Seafood,Jack's New England Clam Chowder,Folk och fä HB,$116
1998,Qtr 1,enero,9,Condiments,Original Frankfurter grüne Soße,LILA-Supermercado,$176
1998,Qtr 1,enero,9,Beverages,Outback Lager,Folk och fä HB,$135
1998,Qtr 1,enero,9,Meat/Poultry,Perth Pasties,Drachenblut Delikatessen,$656
1998,Qtr 1,enero,9,Dairy Products,Queso Cabrales,LILA-Supermercado,$378
1998,Qtr 1,enero,9,Dairy Products,Raclette Courdavault,LILA-Supermercado,$1980
1998,Qtr 1,enero,9,Grains/Cereals,Ravioli Angelo,LILA-Supermercado,$293
1998,Qtr 1,enero,12,Beverages,Chartreuse verte,Bon app',$378
1998,Qtr 1,enero,12,Dairy Products,Gorgonzola Telino,Blondesddsl père et fils,$438
1998,Qtr 1,enero,12,Seafood,Ikura,Bon app',$465
1998,Qtr 1,enero,12,Grains/Cereals,Ravioli Angelo,Blondesddsl père et fils,$293
1998,Qtr 1,enero,13,Dairy Products,Camembert Pierrot,Island Trading,$714
1998,Qtr 1,enero,13,Dairy Products,Camembert Pierrot,Tradição Hipermercados,$1020
1998,Qtr 1,enero,13,Beverages,Chang,Island Trading,$190
1998,Qtr 1,enero,13,Beverages,Chartreuse verte,Tradição Hipermercados,$504
1998,Qtr 1,enero,13,Beverages,Côte de Blaye,Rancho grande,$527
1998,Qtr 1,enero,13,Condiments,Grandma's Boysenberry Spread,Tradição Hipermercados,$150
1998,Qtr 1,enero,13,Seafood,Konbu,Island Trading,$60
1998,Qtr 1,enero,13,Condiments,Northwoods Cranberry Sauce,Island Trading,$800
1998,Qtr 1,enero,13,Confections,Scottish Longbreads,Tradição Hipermercados,$300
1998,Qtr 1,enero,13,Confections,Sir Rodney's Marmalade,Rancho grande,$405
1998,Qtr 1,enero,14,Beverages,Côte de Blaye,Santé Gourmet,$2108
